date,token,slug,gecko_id,category,unlock_type,unlock_amount,rate_duration_days,circ_supply,max_supply,pct_of_circ,ticker,source,usd_value
2021-02-01,DFX Finance,dfx-finance,dfx-finance,noncirculating,linear,31940.0,1095.72625,96876877.32223292,100021195.98759302,0.03297,,defillama,
2021-02-01,DFX Finance,dfx-finance,dfx-finance,privateSale,linear,88160.0,730.4841666666666,96876877.32223292,100021195.98759302,0.091002,,defillama,
2021-02-01,Venus,venus,venus,farming,cliff,26006.22934105387,,16980568.148159333,30000000.0,0.153153,,defillama,
2021-02-01,DFX Finance,dfx-finance,dfx-finance,insiders,linear,95830.0,1095.72625,96876877.32223292,100021195.98759302,0.098919,,defillama,
2021-02-01,DFX Finance,dfx-finance,dfx-finance,privateSale,linear,69000.0,1095.72625,96876877.32223292,100021195.98759302,0.071224,,defillama,
2021-02-01,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,288399777.4712013,,0.094932,UNI,6mv_observed,5573954.54
2021-02-01,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,47585947.08074441,,0.201418,FIL,6mv_observed,2161570.51
2021-02-01,DFX Finance,dfx-finance,dfx-finance,noncirculating,linear,127800.0,1095.72625,96876877.32223292,100021195.98759302,0.13192,,defillama,
2021-02-02,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,48044584.23345593,,0.085498,FIL,6mv_observed,923217.22
2021-02-02,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,48044584.23345593,,0.199495,FIL,6mv_observed,2154173.52
2021-02-02,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,48044584.23345593,,0.094998,FIL,6mv_observed,1025796.92
2021-02-02,Axie Infinity,axie-infinity,axie-infinity,privateSale,linear,168000.0,90.0,270000000.0,270000000.0,0.062222,AXS,defillama,
2021-02-02,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,208142285.2791279,,0.298949,CRV,6mv_observed,1559006.38
2021-02-02,FlowSwap,flow,flow,staking,linear,1300000.0,7.0,1653012015.3265672,1941426301.0408528,0.078644,,defillama,
2021-02-02,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,288800978.0896902,,0.094801,UNI,6mv_observed,5221698.59
2021-02-02,Venus,venus,venus,farming,cliff,6963.935515405168,,16980568.148159333,30000000.0,0.041011,,defillama,
2021-02-02,Axie Infinity,axie-infinity,axie-infinity,staking,linear,177600.0,90.0,270000000.0,270000000.0,0.065778,AXS,defillama,
2021-02-02,Balancer,balancer,balancer,Uncategorized,cliff,145000.0,,72373802.32600455,96150704.0,0.200349,BAL,defillama,
2021-02-02,Axie Infinity,axie-infinity,axie-infinity,noncirculating,linear,131300.0,90.0,270000000.0,270000000.0,0.04863,AXS,defillama,
2021-02-02,Axie Infinity,axie-infinity,axie-infinity,insiders,linear,140000.0,90.0,270000000.0,270000000.0,0.051852,AXS,defillama,
2021-02-02,Axie Infinity,axie-infinity,axie-infinity,farming,linear,735000.0,90.0,270000000.0,270000000.0,0.272222,AXS,defillama,
2021-02-03,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,48135407.12643352,,0.094818,FIL,6mv_observed,1052834.38
2021-02-03,Venus,venus,venus,farming,cliff,7833.369462020722,,16980568.148159333,30000000.0,0.046131,,defillama,
2021-02-03,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,286796878.962024,,0.095463,UNI,6mv_observed,5428324.49
2021-02-03,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,48135407.12643352,,0.199119,FIL,6mv_observed,2210952.2
2021-02-03,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,48135407.12643352,,0.085337,FIL,6mv_observed,947550.94
2021-02-03,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,212482227.9833154,,0.292843,CRV,6mv_observed,1639355.33
2021-02-04,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,48523143.15964473,,0.094061,FIL,6mv_observed,1046176.27
2021-02-04,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,215046439.7489612,,0.289351,CRV,6mv_observed,1894850.92
2021-02-04,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,287808720.2078661,,0.095127,UNI,6mv_observed,5488377.81
2021-02-04,Venus,venus,venus,farming,cliff,17436.275960849172,,16980568.148159333,30000000.0,0.102684,,defillama,
2021-02-04,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,48523143.15964473,,0.084655,FIL,6mv_observed,941558.64
2021-02-04,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,48523143.15964473,,0.197528,FIL,6mv_observed,2196970.17
2021-02-05,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,297608948.1805659,,0.091995,UNI,6mv_observed,5815733.9
2021-02-05,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,48374842.90014494,,0.198133,FIL,6mv_observed,2355380.4
2021-02-05,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,48374842.90014494,,0.084914,FIL,6mv_observed,1009448.74
2021-02-05,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,48374842.90014494,,0.094349,FIL,6mv_observed,1121609.71
2021-02-05,Venus,venus,venus,farming,cliff,18533.00540981575,,16980568.148159333,30000000.0,0.109142,,defillama,
2021-02-05,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,213170965.8562878,,0.291897,CRV,6mv_observed,2046970.84
2021-02-05,Yearn,yearn,yearn-finance,noncirculating,cliff,3881.0,,36421.00000000002,36421.00000000002,10.65594,,defillama,
2021-02-05,Chainlink,chainlink,chainlink,insiders,cliff,1500000.0,,748009578.99,1000000000.0,0.200532,LINK,defillama,
2021-02-06,Venus,venus,venus,farming,cliff,15929.806389846784,,16980568.148159333,30000000.0,0.093812,,defillama,
2021-02-06,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,215791219.2376259,,0.288352,CRV,6mv_observed,1957420.47
2021-02-06,Ethereum,ethereum,,insiders,cliff,500.0,,127802970.1548277,127802970.1548277,0.000391,ETH,defillama,
2021-02-06,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,48885397.83983583,,0.084027,FIL,6mv_observed,997290.55
2021-02-06,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,48885397.83983583,,0.093364,FIL,6mv_observed,1108100.61
2021-02-06,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,48885397.83983583,,0.196064,FIL,6mv_observed,2327011.28
2021-02-06,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,298446842.7011691,,0.091737,UNI,6mv_observed,5290395.3
2021-02-07,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,297887933.4442042,,0.091909,UNI,6mv_observed,5087703.9
2021-02-07,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,48992191.7716161,,0.09316,FIL,6mv_observed,1094814.74
2021-02-07,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,48992191.7716161,,0.195637,FIL,6mv_observed,2299110.96
2021-02-07,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,48992191.7716161,,0.083844,FIL,6mv_observed,985333.27
2021-02-07,Venus,venus,venus,farming,cliff,14817.315504001965,,16980568.148159333,30000000.0,0.08726,,defillama,
2021-02-07,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,215559838.2830628,,0.288662,CRV,6mv_observed,1864050.89
2021-02-07,Rarible,rarible,rarible,farming,cliff,75000.0,,25080293.766572803,25080293.766572803,0.29904,,defillama,
2021-02-08,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,49633115.75293449,,0.091957,FIL,6mv_observed,1264267.95
2021-02-08,Venus,venus,venus,farming,cliff,18698.3397506451,,16980568.148159333,30000000.0,0.110116,,defillama,
2021-02-08,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,215676740.8113841,,0.288505,CRV,6mv_observed,1920367.17
2021-02-08,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,296738465.5367838,,0.092265,UNI,6mv_observed,5300015.32
2021-02-08,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,49633115.75293449,,0.082762,FIL,6mv_observed,1137841.15
2021-02-08,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,49633115.75293449,,0.19311,FIL,6mv_observed,2654962.69
2021-02-09,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,299722635.3341191,,0.091346,UNI,6mv_observed,5342627.51
2021-02-09,Venus,venus,venus,farming,cliff,16315.823472401768,,16980568.148159333,30000000.0,0.096085,,defillama,
2021-02-09,Balancer,balancer,balancer,Uncategorized,cliff,145000.0,,72373802.32600455,96150704.0,0.200349,BAL,defillama,
2021-02-09,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,219860101.3029239,,0.283016,CRV,6mv_observed,1980848.89
2021-02-09,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,49420636.27026439,,0.092353,FIL,6mv_observed,1979022.12
2021-02-09,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,49420636.27026439,,0.083117,FIL,6mv_observed,1781119.91
2021-02-09,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,49420636.27026439,,0.193941,FIL,6mv_observed,4155946.46
2021-02-10,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,49502607.46711958,,0.193619,FIL,6mv_observed,3818044.52
2021-02-10,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,300358058.2441917,,0.091153,UNI,6mv_observed,5641665.93
2021-02-10,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,49502607.46711958,,0.08298,FIL,6mv_observed,1636304.79
2021-02-10,Venus,venus,venus,farming,cliff,19186.44732641961,,16980568.148159333,30000000.0,0.112991,,defillama,
2021-02-10,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,49502607.46711958,,0.0922,FIL,6mv_observed,1818116.44
2021-02-10,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,219538136.8195296,,0.283431,CRV,6mv_observed,1918831.72
2021-02-11,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,49754797.86881679,,0.091732,FIL,6mv_observed,1833123.61
2021-02-11,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,299407358.4742979,,0.091442,UNI,6mv_observed,5879054.48
2021-02-11,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,218254153.2931204,,0.285098,CRV,6mv_observed,2198868.8
2021-02-11,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,49754797.86881679,,0.082559,FIL,6mv_observed,1649811.25
2021-02-11,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,49754797.86881679,,0.192638,FIL,6mv_observed,3849559.57
2021-02-11,Venus,venus,venus,farming,cliff,20062.88531649864,,16980568.148159333,30000000.0,0.118152,,defillama,
2021-02-12,DECENTRALAND,decentraland,,team,cliff,69141683.77823408,1.0,1334783920.47479,,5.179991,MANA,6mv_observed,21032191.81
2021-02-12,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,300212835.715266,,0.091197,UNI,6mv_observed,6215538.86
2021-02-12,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,221438348.6117219,,0.280999,CRV,6mv_observed,2110073.93
2021-02-12,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,50210098.01248976,,0.190891,FIL,6mv_observed,4085877.77
2021-02-12,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,50210098.01248976,,0.081811,FIL,6mv_observed,1751090.47
2021-02-12,Chainlink,chainlink,chainlink,insiders,cliff,1500000.0,,748009578.99,1000000000.0,0.200532,LINK,defillama,
2021-02-12,Venus,venus,venus,farming,cliff,21543.360518051537,,16980568.148159333,30000000.0,0.126871,,defillama,
2021-02-12,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,50210098.01248976,,0.090901,FIL,6mv_observed,1945656.08
2021-02-13,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,300391794.2450683,,0.091143,UNI,6mv_observed,5960856.97
2021-02-13,DECENTRALAND,decentraland,,team,cliff,384120.4654346338,1.0,1333555814.625652,,0.028804,MANA,6mv_observed,131312.43
2021-02-13,Vector Finance,vector-finance,vector-finance,farming,linear,146700.0,30.436840277777776,281818038.7186121,286578174.3008494,0.052055,,defillama,
2021-02-13,Vector Finance,vector-finance,vector-finance,airdrop,cliff,6000000.0,,281818038.7186121,286578174.3008494,2.129033,,defillama,
2021-02-13,Venus,venus,venus,farming,cliff,22503.069251509594,,16980568.148159333,30000000.0,0.132522,,defillama,
2021-02-13,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,51522535.74081049,,0.186029,FIL,6mv_observed,3985344.71
2021-02-13,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,224424585.4120935,,0.27726,CRV,6mv_observed,2048005.98
2021-02-13,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,51522535.74081049,,0.079727,FIL,6mv_observed,1708004.88
2021-02-13,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,51522535.74081049,,0.088585,FIL,6mv_observed,1897783.2
2021-02-14,DODO,dodo,dodo,Uncategorized,linear,1726000.0,365.0,999999999.9999982,1000000000.0,0.1726,,defillama,
2021-02-14,DODO,dodo,dodo,Uncategorized,cliff,10000000.0,,999999999.9999982,1000000000.0,1.0,,defillama,
2021-02-14,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,51403553.33108354,,0.079911,FIL,6mv_observed,1950412.15
2021-02-14,Rarible,rarible,rarible,farming,cliff,75000.0,,25080293.766572803,25080293.766572803,0.29904,,defillama,
2021-02-14,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,51403553.33108354,,0.186459,FIL,6mv_observed,4550961.69
2021-02-14,DECENTRALAND,decentraland,,team,cliff,384120.4654346338,1.0,1327372145.986484,,0.028938,MANA,6mv_observed,119598.32
2021-02-14,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,299695261.4642033,,0.091354,UNI,6mv_observed,5736097.15
2021-02-14,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,51403553.33108354,,0.08879,FIL,6mv_observed,2167124.61
2021-02-14,CURVE-DAO-TOKEN,curve-dao-token,,insiders,cliff,622238.8151950719,1.0,223998683.5744682,,0.277787,CRV,6mv_observed,1867823.72
2021-02-14,Venus,venus,venus,farming,cliff,23602.41649378753,,16980568.148159333,30000000.0,0.138997,,defillama,
2021-02-15,FILECOIN,filecoin,,team,cliff,41077.13372889092,1.0,52035421.81807021,,0.078941,FIL,6mv_observed,1758980.49
2021-02-15,FILECOIN,filecoin,,ecosystem,cliff,95846.64536741214,1.0,52035421.81807021,,0.184195,FIL,6mv_observed,4104287.81
2021-02-15,FILECOIN,filecoin,,ecosystem,cliff,45641.25969876769,1.0,52035421.81807021,,0.087712,FIL,6mv_observed,1954422.76
2021-02-15,UNISWAP,uniswap,,insiders,cliff,273785.0787132101,1.0,299328775.2386063,,0.091466,UNI,6mv_observed,5472075.14
2021-02-15,DECENTRALAND,decentraland,,team,cliff,384120.4654346338,1.0,1334589916.633225,,0.028782,MANA,6mv_observed,114222.97
2021-02-15,Venus,venus,venus,farming,cliff,21320.366236840488,,16980568.148159333,30000000.0,0.125557,,defillama,
